,Density1,Density2,Density3,Volume1,Volume2,Volume3
61,2.0042122781323077,1.6570730132414748,2.1795196032199766,0.13839685770692414,0.011078934952739492,0.05054389783844395
62,2.1109375137022783,2.0335363532722965,2.3358997464629017,0.15585794360541164,0.015501953771709622,0.09328548781827908
63,2.079704359675281,1.5941333049582809,2.1810195882844554,0.13967157686364862,0.01669112130717741,0.07235100609677057
64,1.643438224214481,1.3966714524508086,1.8475703453582593,0.08685218127918674,0.006115045833610331,0.04964305390376387
65,1.6675946417254102,1.2087582108592219,1.7823994893368318,0.08394290189774183,0.012091113352820428,0.05555426487625386
66,1.6382128417866395,1.2620170310088918,1.8073589957981282,0.09229086598271592,0.008014416130413541,0.04985615398584423
67,1.7034660221051656,1.3049001025791387,1.8767527400065107,0.07754989943533103,0.006828467847531537,0.0453995827040767
68,1.7071900703114637,1.378458352714754,1.886214231788748,0.08839020795854934,0.006893324394251646,0.056508582635135474
69,1.6678904994811212,1.0185967971801775,,0.08588859829934511,0.015621162538586392,0.0
70,1.7146190936637373,1.2680909868901955,1.8495916992140409,0.10595706689873902,0.008459146736494292,0.055646917085854015
71,1.7666709359120174,1.358718340210619,1.9399392727149911,0.08360008872222124,0.01153520009521949,0.04605741339223782
72,1.899432818445038,1.3940411454526067,2.0851562555667082,0.10502234756620406,0.007031539150355293,0.05426905857069085
73,1.9478381691759048,1.8229208758881368,2.164216125146941,0.1541830229934744,0.01507473849185857,0.07509323220828153
74,1.9447775067839044,1.8014915645431928,2.152305425445804,0.15781898981908546,0.015765872681850757,0.1005349835500229
75,1.9075562766810537,1.6242328515927125,2.09661996270464,0.13359924385675057,0.014133193363463416,0.0946252854037129
76,1.94542045805734,1.346921983869463,2.117776915274953,0.09154022264258835,0.010727604601183076,0.054809946197641256
77,1.8439560672001052,1.4536307802215351,2.035029494083116,0.07767747309260013,0.009255188283373633,0.04567495516470105
78,1.9107373194454385,1.400708725578359,2.0910629295177134,0.08105301254227212,0.009145007470476328,0.05501027494836363
79,0.2821139946377662,0.27205055822588475,0.24978872478699227,0.1405406350692808,0.015024656304177977,0.08275580692341229
80,1.9895771797438677,1.7247958213480878,2.171495939392385,0.14227347876302932,0.017128108186762893,0.08940672144739507
81,1.9260395316936025,1.7833755061759473,2.1646333869208494,0.15528483112244745,0.01669740137270979,0.07602476089914056
82,1.9565577861984997,1.7076612055055143,2.1755897141311453,0.16902738342200224,0.015004623429105739,0.09255188283373633
83,1.9212492728411958,1.732941196033439,2.1187434594432495,0.1525803929876954,0.014063078300710586,0.08389768080252982
84,1.9120153337992014,1.454795670996881,1.8933012893873526,0.0604191512178677,0.006570783023693835,0.0010717588163646956
85,1.9751116182451836,1.6549404714526126,2.1224272169208924,0.1569175104408348,0.018520393004283386,0.09570706065761371
86,1.956410785835872,1.73061892988858,2.192119697079196,0.16266694558656689,0.01817983412805535,0.10094565748900376
87,1.957355557848572,1.8157771215583638,2.2229830285231067,0.14755214134456385,0.017508732813135402,0.0949558278424048
88,2.046552183702667,1.5431652752451928,2.229063503306468,0.1391835909727795,0.019808351720439443,0.09037102511174591
89,1.9447098016189213,1.7084117744364549,2.1555526823243367,0.15262933403332438,0.01503334215034584,0.09127473536286337
90,1.8875231213521095,1.632492031002177,2.094538970162018,0.13251567479561552,0.012371060599756569,0.09547576680049048
91,1.9656656115787836,1.7295683871883134,2.2003697299606118,0.17765233814872539,0.01670642734498222,0.11827613219017016
92,1.8937828360375735,1.733297548901454,2.118789723357124,0.1266171335619705,0.013799899780577416,0.08883227522470807
93,2.024192634213489,1.7119011128121098,2.167437795741095,0.17215680283787596,0.016230147618041934,0.10447623240959274
94,1.844290828847619,1.5900451517899827,2.0536052714094315,0.11718923742869106,0.01299388793498617,0.07084355630719433
95,1.9790962559447476,1.7639344309877583,2.274100849092841,0.14736583243559973,0.015729443289720098,0.10716293856156357
96,1.9064554008446668,1.672801224058824,2.152509279842244,0.17714687391518258,0.01468883847761166,0.12310645581236437
97,1.9123651217205948,1.6356075513631592,2.1136573164703387,0.17191381329352903,0.02123016425467858,0.12617634533546312
98,1.911728511128094,1.4302229330183387,2.124927245340834,0.19635635139516325,0.02142446105993799,0.15104633640866805
99,1.9269852043717535,1.6602240212188621,2.082384474998254,0.1669657213195893,0.020841570644159754,0.11937595715138363
100,1.9238915512609132,1.6980544528471104,2.128597947450889,0.19706877301444778,0.01808255600947608,0.14354647972565468
101,1.9283508378647098,1.6405205785511883,2.0619511664531056,0.17772976433096083,0.015271728893389899,0.11326208434588743
102,1.8437342600583781,1.8016352967564275,2.0951307017040097,0.17581270251906794,0.012059355046434263,0.11620244266547988
103,1.7992270686617522,1.5445181963836137,2.0704117763707774,0.5551448319871962,0.00010362496280502052,0.1973148823011097
104,1.885933091114981,1.613816136478268,2.171120601851842,0.1204655228413252,0.017293350889204036,0.08452049221229968
105,1.8865867362119269,1.6475127613514307,2.082353854448787,0.10138809823787737,0.010694305502995462,0.06816986209255402
106,1.920140723012266,1.3555606418961894,1.8103047921956386,0.046629199349553674,3.041034740188283e-05,0.018286755570998875
107,1.9257402252011118,1.6743433312800793,2.129814668804348,0.10913260004289019,0.011292375668565825,0.06992352545939592
108,1.9486960792448178,1.5414141986236796,2.0530054862676295,0.11932006642252094,0.01192085618153807,0.07611709954691273
109,1.9063568356891394,1.615513261801038,2.1146240796306555,0.10767290336759981,0.012701388431519729,0.07300510732945338
110,1.9180021737848185,1.6331288380339737,2.132114138372751,0.11678587080569737,0.01457669318796917,0.06959914842044251
111,1.9329082309160266,1.5753090279306974,2.1788032680174383,0.10391215707223364,0.011221418191294765,0.06625401020623539
112,1.9653646052199447,1.6178900682053077,2.1368603198645206,0.14570611118488794,0.012265506785426076,0.08148959425457869
113,1.9560000074886716,1.3365338460824778,2.1228330588059015,0.04502758771972118,0.008068878843966244,0.026933431015600893
114,1.860821134975223,1.3780880445563455,2.031162983769469,0.059360998128475284,0.009275155957574263,0.039878102226335685
115,1.8829899682349203,1.2445700662530899,1.9405940983141619,0.0541912390701552,0.012883850515931026,0.04506813484959036
116,1.8773327605614012,1.3109136690440693,1.2965662882141347,0.07406946948851928,0.016411450814549436,0.0005372494707665967
117,1.9323143214985288,1.6596745946756957,2.1652772956671624,0.12285780350360664,0.013309595379557386,0.08536184515708511
118,0.016275951740896955,0.11778550743287929,0.09931563802300826,0.10859535057212359,0.018894962519036534,0.07501219025797765
119,1.9809892527633715,1.3873511524087794,1.977065762224046,0.058448687706418805,0.004825108454432076,0.04610208666125437
120,1.8319853338919274,1.473644939359389,2.0852721936530396,0.09146956170219125,0.006229417198087377,0.04102461754153262
121,1.8256366796450985,1.4069232836088266,2.0174666155927743,0.06685669619782156,0.005696011444122708,0.03498570239843262
122,1.8530311283823566,1.4622208540296222,2.0387149007337366,0.06513265260018576,0.005867463293611352,0.03307115674580944
123,1.825059626040936,1.32878340451434,2.035269297861097,0.06429444355824128,0.008724994118422076,0.03424274438398184
124,1.8860981244374655,1.456548527490312,2.043670472944909,0.07815346805857329,0.00516260569015804,0.03677642171531401
125,1.8391243168075964,1.5206882071090668,2.0460291091643414,0.08106814949988023,0.005762687163368292,0.04070076404805407
126,1.8473633599577406,1.5037862271646714,2.086383226452016,0.07075246322231352,0.005515034491884696,0.04211047925496069
127,1.9559357388070964,1.6089819612325291,2.1457350034556186,0.09123143413345702,0.004410122572957883,0.04327254179038372
128,1.9148777252729559,1.5457742099119636,2.0703131426703028,0.10943404940647894,0.013286315244368291,0.05966562455858182
129,1.9045574455463143,1.2834561103625435,2.1086339000764416,0.10108405461334545,0.010965507868041484,0.06508084177001104
130,1.8864367722340325,1.2947951896926608,2.039242363028952,0.09103950205337016,0.008018450882229662,0.04590041255401911
131,1.9855999249904093,1.5551259151426677,2.106796560860823,0.13001433069073148,0.01527557870979127,0.0780601719116906
132,2.0039339209307525,1.5004910185257145,2.110886858525736,0.18726091264012612,0.012046095429505818,0.10326978854448922
133,1.9662225671774824,1.6635879900319874,2.1744037870542736,0.1751165819777599,0.014416020422262824,0.10988838735845827
134,1.901118390484871,1.549005155032451,2.0998114746612133,0.12456227526697962,0.00952881758745822,0.07600951142572987
135,1.9857468549105766,1.068556478785525,2.1487795017972644,0.09171486927928536,0.0010560287532492356,0.05846224295604199
136,1.9961789663840823,1.6560027125290762,2.2242090980419844,0.13249671457364393,0.016390767047901177,0.08924486184271896
137,1.8951748412156317,1.3484768930320492,2.159483141914384,0.10323149993362846,0.010088354221394967,0.054295117986639066
138,1.8255034031431467,1.3553253986419487,1.9095279232610454,0.10004097365425633,2.246849492515583e-05,0.048633057265499796
139,1.9256440351350603,1.6171310440377604,2.2005361686780125,0.08791922064213477,0.015503261498357523,0.05808105938152782
140,1.9478117079084145,1.6827234403048372,2.2003429013196962,0.10919688533625733,0.01190830231033259,0.07452799766674188
141,1.9720936527819928,1.63931725017192,2.145667400097875,0.09370485808536239,0.013503565450018653,0.06457445441489786
142,2.0526794889082876,1.5700397913552375,2.2454642719901683,0.10844419075626462,0.0189746439642941,0.0685738465115756
143,1.9313538837169701,1.4033807210735585,2.1692592269555284,0.08603186706842167,0.0023254892247536285,0.047700614726105824
144,2.0353365020346423,1.549544662599946,2.193745843001696,0.12453877286935817,0.015295235031635279,0.08333737596968491
145,1.8638533519972948,1.398681085451515,1.9997249269755633,0.10017125237931629,0.012286336336887355,0.05294066074660646
146,1.896028091332661,1.392035111137613,2.0097685301679498,0.14992065693452342,0.01356283881344708,0.08029428524431485
147,1.9290819192458313,1.6779506154553772,2.2179238873993006,0.10646258601378922,0.012434501802916609,0.06266259478683364
148,1.907902084563554,1.5097233392339569,2.1052155481596495,0.12643073189711634,0.014907725351251075,0.06968335840791214
149,1.9147955345407113,1.35624293944478,1.4381081996385057,0.08801028682137677,0.01935268933212869,0.0015842307521589446
150,2.0180634438847247,1.5696923167446388,2.1773437975389625,0.12363838272964195,0.01544340049766453,0.07938249776105791
151,0.043224137733647555,0.13367829559696834,0.08938521577033273,0.10405774652669902,0.00994988091104143,0.06709616142417055
152,1.8916355365678856,1.5722981820050734,2.1569454115892435,0.11600216255736502,0.013095547728277894,0.06462293787583609
153,1.818413293439236,1.4706496579856736,2.068554968823571,0.08323479987781851,0.011021231203868342,0.04823355786429247
154,1.9528294210210735,1.6435618345911667,2.178787093213838,0.11972909389517779,0.013403276003877114,0.06789397547202038
155,1.862666706572569,1.5326093570072428,2.021545330082019,0.1273425193803733,0.012719435391434403,0.06912488857441726
156,1.9028177072407557,1.5474993028492745,2.0526909188480515,0.1201280009191027,0.013049958354115047,0.07558718236200086
157,1.9165658628402518,1.6182203453495225,2.171785277676061,0.11399623009419974,0.013369083973254979,0.05893566344902088
158,1.9416144432321898,1.524649527025949,2.165594412193033,0.12937124653062,0.014850738633547517,0.0735014684940506
159,1.8760067592743765,1.5575144532239125,2.047676364053475,0.07216797929978731,0.012582667268945863,0.04310475327097214
160,1.8920419904295278,1.4311059604014182,2.1129409772953,0.08174649474911651,0.012615562573312013,0.0449478390131435
161,1.7508042481985824,1.1628287702125955,1.9743884550419084,0.05504616588665645,0.005328312142765322,0.026759097011093493
162,1.7802028068189828,1.3488246024832704,2.0221087888056153,0.06219629063705845,0.005445848440032204,0.02981504074003243
163,1.7748579151419164,1.2818135231170042,1.9905841820340724,0.05686797849429313,0.00449576337045824,0.028355631715635307
164,1.7663875241865106,1.3429956591747552,2.003832519900061,0.06430214929642342,0.006728953018529001,0.03495725374545852
165,1.7290532994279442,1.3817680253187934,1.9604807792696881,0.07304880875136723,0.009353930324156033,0.0438116548062303
166,1.9168851202569814,1.371692002388533,2.109929386081721,0.06096215951575618,0.005592768811615806,0.02874741937319158
167,1.7394523378434976,1.1995985164493828,1.9043696424929952,0.06331259935900363,0.005987378434005581,0.03633448457837498
168,1.7638684185959055,1.211853135622488,1.9734358047776281,0.06276273807424801,0.00843993432315364,0.03295676525773335
169,1.739077120874932,1.2106827390163348,1.957920122037694,0.05789253812355542,0.005472428976853498,0.03089696742912501
170,1.787279438191004,1.2924587035750383,1.9470926931242811,0.049042389826060295,0.004905111778296118,0.029901980342424375
171,1.693503895542217,1.190680575837575,1.8779271816409149,0.058486039192815455,0.0070958289604176935,0.030024171739036737
172,1.7746335596665859,1.2541607095666343,1.9971392221385997,0.049836633904040625,0.00481783220928729,0.029980531954532322
173,1.740583241241645,1.276164867809144,1.9264965476532114,0.053947501604356414,0.003822845122586654,0.024080433089535568
174,1.8505163200061177,1.214551766231786,1.9964091459857107,0.050543598413012134,0.00610956983061794,0.02859278680729196
175,1.864114594244985,1.5267979628715669,2.092598186616128,0.18637465091009303,0.017273808277655487,0.10549229380700953
176,1.7697969009105623,1.4021681008085238,2.0256895802300865,0.09980833548010076,0.011404905536639061,0.06253587122360359
177,1.8067822588404456,1.5984004367778633,2.0308490203888194,0.14620472416590918,0.014142082865432436,0.07829313530557626
178,1.7985164495755306,1.4978072205879631,2.0020726545188223,0.1284993789220025,0.012009057289390753,0.06958841821490905
179,1.807016586822474,1.4193109971446431,2.0326909699939004,0.12180439113130517,0.015079134563577916,0.06939114417319421
180,1.7737042983860845,1.3549188023768708,1.9788319769299538,0.13106394146429537,0.01361190887832381,0.08884729653732008
181,1.7735105868648307,1.4670466513901075,2.030708867649071,0.12624305706988903,0.010726776018244307,0.0710309846449488
182,1.8858968771207054,1.4222672506675518,2.0926922548473494,0.11713146226818495,0.014659927224933885,0.06872534428240663
183,1.859378012220488,1.4899757221631982,2.084605895221547,0.11713336921408354,0.012857607875575272,0.07777449095740989
184,1.8222885190223768,1.2995080273929656,1.9197353795521428,0.1159542872691618,0.01276777306072409,0.06627563465645873
185,1.8045561996880102,1.4239868932316728,2.0363200387102003,0.133752809961552,0.010072728615188662,0.07698843632746206
186,1.8387279403275967,1.4849421557395959,1.9705209754791766,0.1300695825526536,0.008657830281282563,0.06490565372997822
187,1.8698684524644573,1.4734920368186695,2.051325810692844,0.12183846764191414,0.012419663153175765,0.08372604744130063
188,1.8109280966428325,1.5264613224081143,2.0161022695927735,0.11722320402893473,0.017225825747713943,0.06744348724952409
189,1.8770357811991296,1.4794158414188159,2.0710706183291765,0.13909798144519728,0.013082194912703224,0.07877390327262929
190,1.8391745517079017,1.2529584748271738,1.9322789104829885,0.08885786123967435,0.014283735561337768,0.05399072372555974
191,1.8401783026725516,1.4045291896961243,2.023938172344466,0.10263627596747422,0.013070965560846826,0.051913293632126184
192,1.8729065374584015,1.4921929428137544,2.033294160642607,0.12612808005105802,0.012307369634611789,0.07404634614108589
193,1.8058475174468611,1.638463882878315,2.0926864255182567,0.13463992875820743,0.010544361393157363,0.07637082197536019
194,1.8744967186935437,1.5926106321473703,2.0728742434305603,0.12710503366256462,0.012633020838447319,0.08274909382979403
195,1.820570056044528,1.4330634977726517,2.010705585401453,0.14155720950174835,0.016507147228904496,0.0966173433724451
196,1.8387603483541903,1.2894927083112133,1.9647405663452455,0.06258117789570392,0.010892471300705689,0.04074008853501056
197,1.8131360921044297,1.5061343562614498,2.01064369045957,0.10726276893231004,0.007467518984504416,0.049993074464682194
198,1.9261101859990923,1.4649882002973185,2.1898486477040544,0.1013336711521321,0.016451000469622508,0.06634301076759712
199,1.8344586218122847,1.4228905658114412,2.0551346951922596,0.09647136179831192,0.010914930004418484,0.053665072521724214
200,1.8166442073763616,1.478320815565339,2.0141958064782326,0.1362232673699595,0.01691140389573481,0.10334372513442727
201,1.844139480050979,1.5275868231993057,2.0719059702418976,0.13364051644298805,0.014160212690917395,0.08190689244056422
202,1.8137174357913093,1.5982591976357028,2.0635990395224924,0.14296087848379807,0.012509497968026945,0.09027275957358044
203,1.7894577372721228,1.3017200689570647,2.0492779339343405,0.07555107928984317,0.00999412315219388,0.040639024368302974
204,1.7205426603928904,1.3923153807553426,1.991085543567395,0.07797661929082506,0.010622966856152145,0.042761371869162124
205,1.7513295883954043,1.426679037373706,1.9918290869038777,0.07578689567882751,0.008489390003436598,0.05260951344722284
206,1.8657893626955018,1.5412309971452458,2.156166050779283,0.13931133913046884,0.015069790191285602,0.09076685105526194
207,1.849837008534507,1.4320582376113495,2.073177979207055,0.11688632347324279,0.013284323246118382,0.07177801706609357
208,1.677457715317416,1.0481747333110716,1.9610129285039095,0.06794880808306199,0.0006849904632402547,0.03166677223504128
209,1.805085646453177,1.170987149723704,1.9726539706990551,0.11054173967437814,0.0015721092598956663,0.04159351927609677
210,1.8083919995199964,1.2143159471888625,1.986792347346401,0.10095187318901458,0.00918560981853325,0.04349127973982797
211,1.7469288233043236,1.124651686815513,1.9969799907854664,0.10474739411647697,0.007905463706903922,0.051587642428290656
212,1.707621326488014,1.2056649897313025,1.8526500841520912,0.12319721921653826,0.008253573614452248,0.05743813474547381
213,1.7844194716344677,1.5098332792041091,2.0091085653807377,0.1404342743161086,0.012329828338324583,0.06425435132230717
214,1.8668393122841853,1.2994885766532058,2.040524977858152,0.10735260374716121,0.0034810990754832612,0.035282623532801316
215,1.722062101428414,1.4267340908889747,1.9396174083333155,0.068951934302812,0.007737321828151874,0.04536592701727169
216,1.2751164967633282,,,0.0005557192473258252,0.0,0.0
217,1.5396633420494734,,,0.0014106719355194025,0.0,0.0
218,,1.5332220322324417,,0.0,0.00018167744624113515,0.0
219,1.7316059872909852,1.420284147092238,1.9581515704052934,0.07770451244819375,0.007577018199115578,0.0456972211839467
220,1.7066866209350031,1.428142663298275,1.906786812518968,0.08476855903439318,0.006860995322753457,0.052291043791639666
221,1.6461265785525891,1.5104548142214103,1.764368276493479,0.0036121751076178634,0.00017099053763871544,0.0002137381720483943
222,1.5613980654951147,1.7667004545008689,1.9093746721694538,0.002885465322653323,7.4808360216938e-05,0.002735848602219447
223,1.8260658362942963,1.3979454313901574,2.022263257135746,0.07725566228689212,0.006946490591572815,0.03553397110304555
224,1.8844682202890422,1.424141652375157,2.1007649455313095,0.08014112760954543,0.006636570242102643,0.033482084651380965
225,1.8179325347368323,1.366481526190185,1.9740648152954041,0.08215026642680034,0.0070212989517897525,0.03449734096861084
226,1.7980274573344674,1.3118395080058742,1.8963094720592841,0.08112432320096806,0.006935803682970395,0.028523359059858217
227,1.8080546258784653,1.6168408738333226,1.9072865659041007,0.18834607720904506,0.00016030362903629572,0.005535818656053413
228,1.8142713690975318,1.8361896314946236,2.083017606218503,0.043656021640884536,8.549526881935772e-05,0.0027251616936170273
229,1.8878388487572368,1.1422708719143844,1.8997340243898628,0.0814769911848479,0.015987615269219893,0.04280106895269096
230,1.9187612555794065,1.677923785043246,2.150206486505297,0.11629493941153134,0.015218157849845674,0.09823406387344202
231,1.821743823628315,1.2469945015757544,1.9094346334930508,0.05193837580775981,0.0036228620162202835,0.029730979731931645
232,1.837837359079795,1.3000780161536956,2.007560590459998,0.054268121883087314,0.006016729543162299,0.02846992451684612
233,1.7531508573894126,1.2078392005666059,1.9296970234964963,0.05555055091537768,0.004680865967859835,0.030917226586800236
234,1.9581067556018694,1.6288894660849125,2.1631359527120932,0.1383313449497208,0.013636495376687556,0.090315064599049
235,1.9351526365305913,1.6184781056779094,2.1268380589690077,0.1147025900297708,0.012877724865915756,0.07976708580846074
236,1.9012634194278932,1.5293680763081847,2.1296204304487905,0.11409343623943287,0.015966241452015053,0.0944295244109806
237,1.8428257822289849,1.27389397777998,2.0629737302809197,0.057923044625114856,0.0037297311022444803,0.030927913495402654
238,1.6504886510875534,1.0749595654898634,1.823681703372679,0.04863338870716682,0.005732199646290382,0.02428817594738296
239,1.6341008952078424,1.1446817849884927,1.8455161569578835,0.04473587319310537,0.005123806980680789,0.02259608384615628
240,1.5983052708380237,1.0597104099532662,1.8492857551320865,0.04524920450471346,0.005428003313485585,0.024896568612992553
241,,1.135919737544825,,0.0,9.506135400149887e-06,0.0
242,1.5968982805639431,1.0063940988339182,1.8544950787448433,0.05037301148539425,0.004591463398272396,0.023014353803762877
243,1.6500249416464146,1.201217822826027,1.8490784349648017,0.056609036307892574,0.00502874562667929,0.027054461348826577
244,1.663435540935113,1.0520566106260114,1.7951322687186806,0.053395962542641916,0.0084034236937325,0.03019148603087604
245,1.7321686548990487,1.10645522691828,1.934480312343627,0.044697848651504765,0.006806392946507319,0.026284464381414435
246,1.7293597934111353,1.4138559609508887,1.9597988933183137,0.10812524636816251,0.008545477102969932,0.05249644181354839
247,1.7897957578704473,1.1558892300749803,1.9209213492517616,0.05533514554763921,0.018363476569497817,0.07193666807528755
248,1.786690767853178,1.5002178266805863,1.9596694420257632,0.10404338617121124,0.01171699437829898,0.061492196060546525
249,1.8429923463138858,1.411319167321811,2.0163077167542554,0.12322910796023881,0.010806651456676752,0.05607908169864232
250,1.8001292085098255,1.4274637084705197,1.9468999351335405,0.10145918690983202,0.01221621469015633,0.05020590155914408
251,1.751545793055986,1.3284546159428408,1.972885091674744,0.08180361070964459,0.012627337299921207,0.0463785458349044
252,1.8570619623447204,1.4846614021754547,2.0171892541477336,0.05930933077536635,0.011609319409074845,0.04829711801380716
253,1.806344528528728,1.4095111170836176,1.8581910484743587,0.0873146114072071,0.012304312392248802,0.05140990348774122
254,1.596055495646855,1.1174918174231532,1.8092938237217664,0.0474748727942774,0.005070512187100144,0.024285599876825204
255,1.7504815025880671,1.5243132886136375,1.8436473270088198,0.028778582683541352,0.0023590606893651245,0.025274251866974073
1,1.6226188881408303,1.4260308317014674,1.850659156607275,0.10650165450100502,0.013119358245884581,0.0811051684151445
256,1.895682880266885,1.675163167495511,1.8169619890326647,0.03022730045128425,0.004414673738189507,0.026507619696268702
257,1.5889047820745215,1.1442716140316473,1.8091877913292447,0.04924361155869732,0.002796498863068635,0.02759702825396679
258,1.5825692071475808,1.0326685342530477,1.7915259770402956,0.0500492834220908,0.006587750389803854,0.02843598050873729
259,1.7601678102606348,1.4016644395226636,1.920287678361265,0.08765867488821909,0.0057191555695839755,0.05236601818400327
260,1.6662223818617425,1.1336477401566014,1.8568453517756545,0.04590869142374454,0.005471846163299189,0.024354120311786017
261,1.7599391228758214,1.3351577359375864,1.8600967161915836,0.10949449495811966,0.00954594348746737,0.05946239687788045
262,1.731482512752185,1.2883527622775948,1.920448135852131,0.08948796361819632,0.007926917829901318,0.04644711269562868
263,1.7579504811370745,1.2897095094259394,1.98406142492329,0.10624593048936701,0.009188496264368372,0.046751994150624886
2,1.630757325327702,1.4412530138926114,1.8385738546794668,0.10688227785752143,0.012447193595015187,0.07620565499615674
264,1.7137822966236986,1.0623516002321234,1.8105316724720009,0.09153802857420527,0.013183494640180708,0.04531169210460833
265,1.6712797437653615,1.2810048085088617,1.9081127210083226,0.07957405975400939,0.008368470281964788,0.04861282234146379
266,1.735440224512226,1.1349149309529274,1.8968287485820963,0.09965418316927666,0.00998749593953084,0.060345501782007385
267,1.8217911056155178,1.3559514792199296,2.0121780152938786,0.09475505358209627,0.009924417017807486,0.05711796362049584
268,1.7223402129497487,1.1611965574646024,1.8249077397658724,0.10240862941786305,0.016032559271352137,0.07795503409644333
269,1.8258500319024586,1.274313788818154,1.968207554843745,0.07630446897801561,0.010639311464005484,0.031139961024095098
270,1.7463636800536007,1.1062207595087026,1.8548064552808743,0.05300732055485736,0.01540177005411861,0.019081373821314182
271,1.732934007692531,1.4115471682442389,1.9601406504681091,0.09098083143231567,0.008305391360241434,0.04900180902542446
272,1.7592222176783148,1.3325101689413097,1.967041466677628,0.10173578758614729,0.009651075023672958,0.07020683987809152
273,1.7569812928856448,1.353187345714838,1.9537305954781787,0.1063510620255726,0.01109137706968951,0.05759105553342098
3,1.630570728122102,1.3817022291914582,1.8689933916625667,0.1258405603597534,0.01303837455300875,0.08601278020341983
274,1.8732468847091512,1.6868839199619166,1.9965440675831547,0.04826588827198535,0.0033747223121993676,0.031602539783399684
275,1.8199478400635498,1.5175379492463417,1.8276629559615019,0.04394498213393569,0.009535430333846812,0.025315673918305536
276,1.5245787942832782,0.7220979180229501,1.5593888850679185,0.04924094902777883,0.012375933567591679,0.03327361714481929
278,1.5603154214908648,0.9537567499525006,1.6937507890385501,0.029882436157137444,0.005843843251835505,0.022324232036990452
279,1.5659274918932735,0.8773960196558819,1.6808123957998709,0.038391672583792995,0.008446668511753675,0.022324232036990452
280,1.5955793083040712,0.9242198493337458,1.7354541223349766,0.03717785503469654,0.0071953102137160925,0.02131063181558001
281,1.6453699518189935,0.8860485691989962,1.7397973128232915,0.04944116635546484,0.005706193839051371,0.03184706868505645
